tract_a	tract_b	adjacency
53005011401	53005011402	1
53005011402	53005011402	1
53005011900	53005011900	1
53071920802	53071920802	1
53041972000	53041972000	1
53041971800	53041972000	1
53041970700	53041970700	1
53041970400	53041970700	1
53041970700	53041971100	1
53041970400	53041970400	1
53041970400	53041971100	1
53041970300	53041970400	1
53041970400	53041970500	1
53041971000	53041971000	1
53041971000	53041971100	1
53041971300	53041971300	1
53041971100	53041971300	1
53041971200	53041971300	1
53041971300	53041971600	1
53041971800	53041971800	1
53041971100	53041971800	1
53041971200	53041971800	1
53041971100	53041971100	1
53041971100	53041971200	1
53041970300	53041970300	1
53041970300	53041970500	1
53041970100	53041970300	1
53041970500	53041970500	1
53041971200	53041971200	1
53041971200	53041971600	1
53041971600	53041971600	1
53041970100	53041970100	1
53005010202	53005010202	1
53029970601	53029970601	1
53029970400	53029970601	1
53029970601	53029970700	1
53029970100	53029970100	1
53029970100	53029970200	1
53029970100	53029970300	1
53029970200	53029970200	1
53029970200	53029970300	1
53029970200	53029970400	1
53029970200	53029970500	1
53029970300	53029970300	1
53029970300	53029970400	1
53029970300	53029970900	1
53029970300	53029970800	1
53029970400	53029970400	1
53029970400	53029970500	1
53029970400	53029970700	1
53029970400	53029970800	1
53029970500	53029970500	1
53029970500	53029970700	1
53029970500	53029971000	1
53029970900	53029970900	1
53029970700	53029970900	1
53029970800	53029970900	1
53029970700	53029970700	1
53029970700	53029970800	1
53029970800	53029970800	1
53029971000	53029971000	1
53053073405	53053073405	1
53053073405	53053073407	1
53053073407	53053073407	1
53011040803	53011040803	1
53011040806	53011040806	1
53011040806	53011041107	1
53011040908	53011040908	1
53061051000	53061051000	1
53061051000	53061051100	1
53061051000	53061051200	1
53061051100	53061051100	1
53061051100	53061051200	1
53061051200	53061051200	1
53011041107	53011041107	1
53061042006	53061042006	1
53061050102	53061050102	1
53053073122	53053073122	1
53061050600	53061050600	1
